,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,CREDIT_USE_MONTH,NOT_USED_MONTH,SCALED_SCORE,WINDOW
209,5010113,0,1,1,0,202500.0,1,1,4,1,-21269,365243,1,0,0,1,17,1.0,29.0,1.0,5.0,30
210,5010117,0,0,1,1,67500.0,2,4,1,2,-15397,-1894,1,1,1,0,3,3.0,20.0,0.0,5.8,20
211,5010118,1,0,1,0,180000.0,4,4,3,1,-8363,-525,1,0,0,0,17,1.0,4.0,1.0,5.0,5
212,5010119,1,1,1,0,315000.0,4,4,1,1,-14170,-921,1,0,0,0,10,2.0,13.0,0.0,5.538461538461538,13
213,5010124,0,1,1,1,202500.0,4,4,1,1,-14995,-5365,1,0,0,1,17,3.0,12.0,0.0,5.75,12
214,5010126,0,0,1,2,270000.0,4,4,1,1,-12927,-2078,1,1,1,1,10,4.0,9.0,1.0,6.0,10
215,5010138,1,1,1,0,112500.0,1,4,1,1,-23287,365243,1,0,0,0,17,2.0,11.0,0.0,5.090909090909091,11
216,5010147,0,1,1,1,157500.0,4,4,1,1,-12500,-5762,1,0,0,0,10,3.0,21.0,1.0,5.0,22
217,5010158,1,1,1,0,202500.0,0,3,1,1,-18614,-7738,1,0,0,0,17,2.0,1.0,5.0,5.0,6
218,5010160,1,1,1,0,252000.0,4,4,1,1,-22117,-1621,1,0,1,1,16,2.0,29.0,1.0,5.068965517241379,30
219,5010165,0,0,1,0,135000.0,2,4,1,1,-18501,-1866,1,0,0,0,11,2.0,12.0,0.0,4.916666666666667,12
220,5010172,0,0,1,0,135000.0,0,4,1,1,-21300,-464,1,0,0,0,8,2.0,39.0,4.0,5.0,43
221,5010174,1,0,1,0,90000.0,4,4,1,1,-8824,-739,1,0,0,1,8,2.0,1.0,0.0,5.0,1
222,5010175,1,1,1,2,225000.0,0,4,0,1,-18376,-4270,1,1,1,1,17,4.0,15.0,4.0,5.0,19
223,5010182,1,0,0,1,247500.0,4,4,3,1,-16797,-6583,1,0,1,0,8,2.0,38.0,0.0,5.842105263157895,38
224,5010188,0,0,1,0,76500.0,0,4,1,1,-15602,-5061,1,0,1,0,14,2.0,58.0,0.0,5.793103448275862,58
225,5010192,0,1,1,0,126000.0,1,4,1,1,-23336,365243,1,0,0,0,17,2.0,28.0,0.0,5.642857142857143,28
226,5010195,1,0,1,0,360000.0,4,4,1,1,-18104,-1317,1,0,0,0,4,2.0,27.0,1.0,5.814814814814815,28
227,5010196,0,0,1,0,135000.0,1,1,3,1,-23200,365243,1,0,1,0,17,1.0,23.0,0.0,5.826086956521739,23
228,5010198,1,1,1,0,135000.0,4,3,1,5,-9981,-1866,1,0,0,1,8,2.0,10.0,0.0,5.5,10
229,5010208,0,0,1,0,135000.0,0,1,1,1,-13764,-3996,1,0,0,1,3,2.0,13.0,0.0,5.153846153846154,13
230,5010210,1,1,1,0,202500.0,0,1,1,1,-18973,-1074,1,1,0,0,17,2.0,9.0,2.0,5.888888888888889,11
231,5010215,0,1,1,1,90000.0,2,4,1,1,-17532,-8044,1,0,0,0,11,3.0,37.0,9.0,5.243243243243243,46
232,5010228,1,1,1,0,315000.0,0,2,1,1,-21572,-2170,1,0,0,0,15,2.0,34.0,1.0,5.823529411764706,35
233,5010234,1,1,1,0,225000.0,4,4,1,1,-16507,-4331,1,0,0,0,4,2.0,35.0,0.0,5.857142857142857,35
234,5010241,1,1,1,0,225000.0,4,4,1,1,-20145,-1043,1,0,0,0,8,2.0,17.0,1.0,5.588235294117647,18
235,5010253,0,1,1,0,247500.0,2,4,1,1,-19714,-8348,1,0,0,0,10,2.0,9.0,22.0,6.0,31
236,5010256,0,1,1,1,67500.0,4,4,0,1,-14686,-3600,1,1,0,0,2,3.0,5.0,0.0,5.0,5
237,5010258,1,0,1,1,562500.0,4,2,1,1,-13790,-5639,1,1,1,0,17,3.0,24.0,0.0,5.958333333333333,24
238,5010283,0,0,1,0,126000.0,1,4,1,1,-20387,365243,1,0,0,1,17,2.0,4.0,0.0,6.0,4
239,5010293,0,0,1,0,99000.0,4,4,3,1,-10016,-1164,1,1,0,0,14,1.0,6.0,0.0,5.333333333333333,6
240,5010296,0,0,1,0,135000.0,0,4,1,1,-14918,-1866,1,0,0,0,14,2.0,39.0,1.0,5.128205128205129,40
241,5010302,0,0,1,0,189000.0,0,4,1,1,-20233,-6218,1,1,1,0,17,2.0,17.0,1.0,5.0,18
242,5010305,0,0,1,0,157500.0,1,4,1,1,-23413,365243,1,0,0,0,17,2.0,36.0,0.0,5.75,36
243,5010309,0,1,1,1,112500.0,0,4,1,1,-15109,-1956,1,0,0,0,3,3.0,22.0,2.0,5.0,24
244,5010317,1,0,0,0,135000.0,0,1,1,1,-9493,-130,1,0,0,1,2,2.0,28.0,0.0,5.107142857142857,28
245,5010322,0,0,0,0,216000.0,1,4,1,1,-22867,365243,1,0,0,0,17,2.0,12.0,0.0,5.916666666666667,12
246,5010346,0,0,1,0,328500.0,0,4,1,1,-20023,-1894,1,0,0,1,10,2.0,12.0,1.0,5.083333333333333,13
247,5010348,0,0,0,0,126000.0,4,4,3,5,-8209,-951,1,0,0,0,14,1.0,1.0,4.0,5.0,5
248,5010351,1,1,0,1,180000.0,2,2,1,5,-10591,-1195,1,0,0,0,4,3.0,30.0,0.0,5.833333333333333,30
249,5010356,0,0,1,0,310500.0,2,1,3,1,-13141,-1317,1,0,0,1,0,1.0,13.0,0.0,5.538461538461538,13
250,5010358,0,0,1,0,126000.0,0,4,1,1,-14265,-7373,1,1,1,0,8,2.0,12.0,0.0,5.166666666666667,12
251,5010360,0,0,1,2,67500.0,4,4,2,1,-14832,-7404,1,1,0,0,17,3.0,34.0,0.0,5.794117647058823,34
252,5010361,1,1,0,0,90000.0,0,4,3,1,-12383,-2017,1,1,1,0,4,1.0,31.0,0.0,5.774193548387097,31
253,5010365,0,1,1,1,157500.0,4,1,2,1,-9800,-2109,1,0,0,1,11,2.0,34.0,0.0,5.764705882352941,34
254,5010371,0,1,1,0,270000.0,1,4,1,1,-23768,365243,1,0,0,0,17,2.0,4.0,1.0,5.0,5
255,5010394,0,1,1,1,225000.0,4,1,1,1,-14148,-1591,1,1,1,0,6,3.0,13.0,0.0,5.0,13
256,5010402,0,0,1,0,202500.0,1,4,1,1,-21854,365243,1,0,0,0,17,2.0,5.0,1.0,4.6,6
257,5010414,1,1,0,1,270000.0,4,4,2,1,-13425,-3143,1,0,0,0,4,2.0,4.0,14.0,6.0,18
258,5010420,0,0,1,0,67500.0,4,4,1,1,-15675,-283,1,0,0,1,11,2.0,31.0,0.0,5.548387096774194,31
259,5010431,0,1,0,1,180000.0,4,4,1,1,-11107,-130,1,0,0,0,14,3.0,8.0,0.0,5.375,8
260,5010434,0,0,1,0,90000.0,1,4,1,1,-21518,365243,1,0,0,0,17,2.0,27.0,0.0,5.111111111111111,27
261,5010447,0,0,1,0,202500.0,1,4,1,1,-22960,365243,1,0,0,0,17,2.0,5.0,2.0,5.0,7
262,5010453,0,1,1,0,157500.0,4,4,1,1,-13247,-5823,1,1,0,0,3,2.0,42.0,2.0,5.761904761904762,44
263,5010456,0,0,1,0,171000.0,3,1,1,1,-18756,-3904,1,0,0,1,3,2.0,17.0,20.0,5.9411764705882355,37
264,5010465,0,1,1,1,157500.0,4,4,1,1,-12622,-678,1,0,1,0,14,3.0,6.0,9.0,5.0,15
265,5010468,1,1,1,0,675000.0,2,1,1,1,-11912,-2200,1,0,0,0,6,2.0,32.0,0.0,5.59375,32
266,5010473,1,1,1,0,135000.0,0,1,0,1,-13087,-313,1,0,0,0,17,2.0,59.0,0.0,5.864406779661017,59
267,5010480,1,1,1,2,315000.0,4,1,1,1,-13803,-160,1,1,1,0,17,4.0,6.0,2.0,5.0,8
268,5010485,1,1,1,0,112500.0,1,4,1,1,-19987,365243,1,0,0,0,17,2.0,1.0,1.0,5.0,2
269,5010491,0,1,0,2,270000.0,2,1,1,1,-13768,-4666,1,0,0,0,15,4.0,15.0,0.0,5.133333333333334,15
270,5010496,1,1,1,1,202500.0,4,4,1,1,-10218,-313,1,1,0,0,17,3.0,24.0,0.0,5.791666666666667,24
271,5010501,0,0,0,1,90000.0,4,4,2,4,-14210,-344,1,0,0,1,14,2.0,12.0,1.0,5.0,13
272,5010503,0,1,1,0,135000.0,4,4,3,1,-17334,-2504,1,0,0,0,14,1.0,54.0,0.0,5.833333333333333,54
273,5010507,0,1,1,1,157500.0,0,4,1,1,-13830,-4239,1,0,0,0,8,3.0,3.0,2.0,5.0,5
274,5010518,1,1,1,1,450000.0,4,1,1,3,-18476,-2625,1,0,0,0,10,3.0,26.0,0.0,5.769230769230769,26
275,5010531,0,0,1,0,76500.0,1,4,0,1,-20365,365243,1,0,0,0,17,2.0,47.0,0.0,5.808510638297872,47
276,5010534,1,1,1,0,90000.0,4,4,1,1,-21180,-1440,1,0,0,0,16,2.0,6.0,0.0,5.0,6
277,5010535,0,1,0,2,135000.0,4,4,1,1,-13928,-3052,1,0,0,0,8,4.0,53.0,0.0,5.849056603773585,53
278,5010556,1,1,1,0,135000.0,0,4,1,1,-15774,-2901,1,0,1,0,6,2.0,8.0,51.0,6.0,59
279,5010574,1,1,1,1,247500.0,4,4,1,1,-11320,-1591,1,0,0,1,4,3.0,33.0,0.0,5.0,33
280,5010583,0,0,0,1,72000.0,0,1,1,1,-14173,-1925,1,0,0,1,0,3.0,25.0,19.0,5.0,44
281,5010584,1,1,0,0,135000.0,4,4,1,1,-20476,-525,1,0,0,0,4,2.0,9.0,0.0,5.666666666666667,9
282,5010586,1,1,1,1,180000.0,4,4,1,1,-16809,-3327,1,0,0,0,10,3.0,40.0,0.0,5.85,40
283,5010592,0,0,1,0,112500.0,1,4,1,1,-22927,365243,1,0,0,0,17,2.0,28.0,0.0,5.892857142857143,28
284,5010598,0,0,1,1,247500.0,0,2,1,1,-10916,-921,1,0,0,0,0,3.0,9.0,0.0,5.0,9
285,5010599,0,0,1,2,90000.0,4,1,1,1,-11864,-4513,1,0,0,0,4,4.0,7.0,0.0,5.0,7
286,5010606,0,0,1,0,65250.0,1,4,4,1,-19897,365243,1,0,1,0,17,1.0,3.0,1.0,5.0,4
287,5010613,0,0,1,0,184500.0,4,4,1,1,-18551,-1226,1,0,0,0,1,2.0,19.0,0.0,5.684210526315789,19
288,5010615,0,0,1,0,90000.0,4,4,0,1,-21183,-1104,1,0,0,0,1,2.0,54.0,0.0,5.87037037037037,54
289,5010620,0,0,1,0,103500.0,1,2,1,1,-22254,365243,1,0,1,0,17,2.0,18.0,0.0,5.0,18
290,5010625,0,0,1,0,180000.0,4,4,3,1,-19421,-2017,1,0,0,0,17,1.0,1.0,2.0,5.0,3
291,5010632,0,1,1,0,180000.0,4,4,0,1,-12461,-678,1,0,0,0,14,2.0,35.0,2.0,5.485714285714286,37
292,5010642,0,0,0,0,180000.0,1,4,1,2,-19263,365243,1,0,1,0,17,2.0,6.0,1.0,5.0,7
293,5010644,1,0,1,0,157500.0,1,4,1,1,-19096,365243,1,0,0,0,17,2.0,8.0,0.0,5.0,8
294,5010645,0,1,1,2,67500.0,4,1,1,1,-11925,-1621,1,0,0,0,17,4.0,11.0,0.0,5.0,11
295,5010647,1,0,0,1,112500.0,4,4,1,1,-8843,-495,1,1,1,0,8,3.0,17.0,0.0,5.294117647058823,17
296,5010652,1,1,0,0,180000.0,4,1,3,1,-11055,-1074,1,0,0,0,8,1.0,41.0,0.0,5.7073170731707314,41
297,5010653,1,1,1,2,270000.0,4,4,1,1,-13360,-4086,1,0,0,0,8,4.0,5.0,10.0,5.0,15
298,5010665,1,1,1,0,180000.0,4,4,1,1,-17158,-2990,1,0,0,0,14,2.0,10.0,0.0,5.4,10
299,5010672,0,0,1,1,157500.0,4,4,0,1,-15514,-8714,1,0,0,0,17,3.0,4.0,1.0,5.0,5
300,5010675,0,0,1,2,225000.0,4,4,0,1,-12798,-648,1,0,0,0,14,4.0,8.0,1.0,5.0,9
301,5010676,1,1,1,0,189000.0,4,4,1,1,-20815,-829,1,0,0,1,16,2.0,4.0,0.0,5.0,4
302,5010678,1,1,1,0,292500.0,4,1,1,1,-10297,-2231,1,0,0,0,10,2.0,13.0,0.0,5.384615384615385,13
303,5010689,1,1,1,0,99000.0,4,4,3,1,-20659,-313,1,1,1,1,8,1.0,17.0,2.0,5.823529411764706,19
304,5010691,1,0,0,0,202500.0,0,2,0,5,-12180,-405,1,0,0,0,17,2.0,13.0,0.0,5.076923076923077,13
305,5010696,0,1,1,2,292500.0,0,1,1,1,-13958,-3021,1,0,0,0,14,4.0,5.0,1.0,5.0,6
306,5010706,1,1,0,0,202500.0,4,4,1,1,-15862,-5061,1,0,1,0,4,2.0,21.0,1.0,5.0,22
307,5010709,1,0,1,2,180000.0,4,4,1,1,-13828,-6004,1,1,1,0,8,4.0,7.0,0.0,5.0,7
308,5010715,0,0,1,0,135000.0,4,4,1,1,-21396,-1013,1,0,0,1,6,2.0,16.0,4.0,5.375,20
309,5010734,0,0,1,0,157500.0,4,4,0,1,-11853,-5061,1,1,0,0,18,2.0,4.0,1.0,5.0,5
310,5010743,1,1,1,0,157500.0,4,4,1,1,-22014,-10236,1,1,1,0,3,2.0,19.0,20.0,5.0,39
311,5010750,0,1,1,0,67500.0,1,2,1,1,-21350,365243,1,0,1,0,17,2.0,5.0,5.0,5.0,10
312,5010758,0,0,1,0,162000.0,1,4,1,1,-22290,365243,1,0,0,0,17,2.0,29.0,0.0,5.862068965517241,29
313,5010760,0,1,1,1,112500.0,4,1,3,1,-13896,-344,1,0,0,0,2,2.0,12.0,0.0,5.0,12
314,5010764,1,0,1,0,135000.0,4,4,3,1,-11036,-4301,1,1,1,0,8,1.0,48.0,0.0,5.791666666666667,48
315,5010772,0,0,0,0,360000.0,4,4,1,1,-15533,-3386,1,0,0,0,17,2.0,6.0,10.0,5.0,16
316,5010773,0,0,1,0,135000.0,4,1,1,5,-14160,-4635,1,0,0,0,14,2.0,19.0,1.0,5.0,20
317,5010783,0,0,1,0,165150.0,1,1,1,1,-23372,365243,1,0,0,0,17,2.0,40.0,0.0,5.775,40
318,5010785,1,0,0,0,337500.0,4,1,1,1,-17004,-4574,1,0,0,1,10,2.0,23.0,1.0,5.260869565217392,24
319,5010789,0,0,1,1,99000.0,4,4,1,2,-11039,-2809,1,0,0,0,8,3.0,31.0,0.0,5.741935483870968,31
320,5010795,0,0,0,0,45000.0,2,4,1,1,-13941,-5334,1,1,1,0,11,2.0,3.0,0.0,5.0,3
321,5010797,0,0,1,0,270000.0,4,4,1,2,-15450,-770,1,0,0,1,16,2.0,32.0,0.0,5.8125,32
322,5010819,0,1,1,0,270000.0,4,4,1,1,-13095,-1652,1,0,0,0,6,2.0,32.0,0.0,5.46875,32
323,5010835,1,1,1,2,139500.0,4,4,1,1,-17281,-5578,1,1,0,0,4,4.0,26.0,0.0,5.769230769230769,26
324,5010836,0,0,1,0,90000.0,0,4,1,1,-18656,-2656,1,0,0,0,8,2.0,8.0,0.0,5.0,8
325,5010840,0,0,1,1,180000.0,4,4,1,1,-11050,-921,1,0,0,0,1,3.0,13.0,1.0,5.384615384615385,14
326,5010841,0,1,1,0,112500.0,1,1,1,1,-22395,365243,1,0,0,0,17,2.0,7.0,0.0,5.571428571428571,7
327,5010850,0,0,1,1,90000.0,4,4,1,1,-17864,-7070,1,0,0,1,17,3.0,44.0,1.0,4.9772727272727275,45
328,5010856,0,0,1,0,157500.0,0,4,1,1,-16562,-1043,1,0,0,0,16,2.0,37.0,0.0,5.72972972972973,37
329,5010861,0,1,1,1,112500.0,4,4,1,1,-14045,-1043,1,0,0,0,14,3.0,13.0,0.0,6.0,13
330,5010862,1,1,1,1,450000.0,0,4,1,1,-18173,-678,1,0,1,1,3,3.0,61.0,0.0,5.901639344262295,61
331,5010874,0,0,1,0,45000.0,1,4,1,1,-20688,365243,1,0,1,0,17,2.0,16.0,0.0,5.3125,16
332,5010883,0,0,1,1,270000.0,4,4,1,1,-9910,-678,1,0,0,0,10,3.0,9.0,0.0,5.0,9
333,5010886,0,0,1,0,157500.0,1,4,1,1,-23758,365243,1,0,0,1,17,2.0,47.0,0.0,5.74468085106383,47
334,5010897,1,1,1,0,112500.0,4,4,1,1,-22720,-860,1,0,1,1,9,2.0,25.0,0.0,5.44,25
335,5010902,0,0,1,1,360000.0,4,4,1,1,-10556,-1379,1,0,0,0,10,3.0,2.0,0.0,5.0,2
336,5010908,0,1,1,0,81000.0,1,1,1,1,-20399,365243,1,0,0,0,17,2.0,17.0,8.0,4.9411764705882355,25
337,5010916,1,1,1,0,243000.0,0,4,1,1,-13533,-2535,1,0,1,0,8,2.0,13.0,0.0,5.538461538461538,13
338,5010921,0,0,0,0,94500.0,4,4,4,4,-22265,-829,1,0,0,1,14,1.0,57.0,0.0,5.912280701754386,57
339,5010924,0,1,1,2,270000.0,4,4,0,1,-12745,-525,1,0,0,1,3,4.0,4.0,1.0,5.0,5
340,5010934,0,0,0,0,135000.0,4,4,3,1,-16814,-6614,1,0,0,0,17,1.0,33.0,0.0,5.575757575757576,33
341,5010943,0,0,0,0,157500.0,1,4,1,1,-22828,365243,1,0,0,0,17,2.0,46.0,15.0,6.0,61
342,5010944,0,1,1,1,270000.0,0,4,1,1,-13768,-2565,1,0,0,0,10,3.0,5.0,4.0,5.0,9
343,5010953,1,1,1,0,337500.0,0,4,1,1,-14733,-1379,1,0,0,0,14,2.0,45.0,0.0,5.866666666666666,45
344,5010960,1,1,1,0,202500.0,4,4,1,1,-11505,-1043,1,0,0,1,8,2.0,3.0,4.0,5.0,7
345,5010962,0,0,0,0,256500.0,0,1,1,1,-11212,-2565,1,0,0,1,5,2.0,7.0,1.0,5.0,8
346,5010972,0,0,1,1,135000.0,0,4,1,1,-13617,-2748,1,0,0,0,18,3.0,28.0,0.0,5.642857142857143,28
347,5010974,1,1,1,0,126000.0,4,1,1,1,-18214,-3508,1,0,0,1,14,2.0,14.0,1.0,5.0,15
348,5010977,0,0,1,0,67500.0,4,4,2,2,-13225,-829,1,1,0,0,14,1.0,3.0,1.0,5.0,4
349,5010980,1,1,1,0,225000.0,0,4,3,1,-18045,-1805,1,0,0,0,4,1.0,34.0,0.0,5.294117647058823,34
350,5010983,1,0,1,0,135000.0,1,4,1,1,-22119,365243,1,0,0,0,17,2.0,20.0,1.0,5.75,21
351,5010986,0,0,1,0,121500.0,0,1,3,4,-11118,-3873,1,1,0,0,14,1.0,11.0,0.0,5.0,11
352,5010990,0,0,1,0,90000.0,4,4,1,1,-20074,-221,1,0,0,0,11,2.0,30.0,0.0,5.533333333333333,30
353,5011001,0,1,1,0,157500.0,4,4,1,1,-10737,-2078,1,0,0,1,14,2.0,41.0,1.0,5.0,42
354,5011011,0,1,1,0,135000.0,4,4,1,1,-12021,-130,1,0,1,1,14,2.0,48.0,1.0,5.8125,49
355,5011022,1,1,1,2,99000.0,2,4,1,5,-16558,-3235,1,0,0,0,4,4.0,1.0,10.0,5.0,11
356,5011028,0,0,1,0,292500.0,4,4,0,1,-16588,-1013,1,0,0,1,14,2.0,44.0,0.0,5.818181818181818,44
357,5011031,0,0,1,1,135000.0,4,0,0,1,-17489,-7557,1,0,1,0,17,3.0,14.0,1.0,5.071428571428571,15
358,5011036,0,0,1,0,315000.0,1,4,1,2,-20298,365243,1,0,0,0,17,2.0,26.0,1.0,5.5,27
359,5018414,0,0,1,1,33300.0,1,4,1,1,-22784,365243,1,0,0,0,17,3.0,38.0,0.0,5.394736842105263,38
360,5018417,1,1,1,2,697500.0,0,1,2,1,-14184,-5295,1,0,0,0,14,3.0,1.0,7.0,5.0,8
361,5018419,0,0,1,0,135000.0,0,4,1,1,-18414,-5203,1,0,0,0,14,2.0,15.0,0.0,5.0,15
362,5018422,0,0,1,0,202500.0,0,4,1,2,-18817,-1094,1,0,0,0,8,2.0,11.0,5.0,5.0,16
363,5018428,1,0,1,0,135000.0,4,4,3,1,-12626,-5295,1,0,0,0,8,1.0,17.0,2.0,5.0,19
364,5018430,1,1,1,1,112500.0,4,4,1,1,-17067,-243,1,0,0,0,4,3.0,22.0,4.0,4.954545454545454,26
365,5018443,0,0,1,1,198000.0,1,4,1,1,-18490,365243,1,0,0,0,17,3.0,3.0,0.0,5.0,3
366,5018444,0,0,1,1,675000.0,0,1,1,1,-15843,-1398,1,0,1,0,14,3.0,9.0,0.0,5.0,9
367,5018453,0,0,1,0,101250.0,1,4,4,1,-22059,365243,1,0,1,0,17,1.0,2.0,0.0,6.0,2
368,5018461,0,0,1,1,166500.0,4,4,1,1,-20208,-8033,1,0,1,0,17,3.0,18.0,1.0,5.888888888888889,19
369,5018477,0,1,1,0,292500.0,4,1,1,1,-19156,-4504,1,0,0,0,17,2.0,44.0,2.0,5.795454545454546,46
370,5018480,1,0,1,1,112500.0,0,4,1,1,-17935,-363,1,0,1,0,8,3.0,22.0,0.0,5.863636363636363,22
371,5018481,0,0,1,0,90000.0,1,3,1,1,-22319,365243,1,0,1,0,17,2.0,33.0,0.0,5.636363636363637,33
372,5018492,1,1,1,1,675000.0,4,1,1,1,-16338,-4654,1,1,1,0,10,3.0,52.0,2.0,5.0,54
373,5018496,0,0,0,0,54000.0,1,4,2,1,-20621,365243,1,0,0,0,17,1.0,16.0,0.0,5.125,16
374,5018498,0,1,1,0,90000.0,4,4,1,1,-18950,-1002,1,1,1,0,2,2.0,55.0,0.0,4.327272727272727,55
375,5018504,0,0,0,0,58500.0,1,4,1,1,-20970,365243,1,0,0,0,17,2.0,37.0,3.0,5.8108108108108105,40
376,5021187,0,0,0,0,180000.0,0,4,3,1,-10141,-2531,1,0,0,0,2,1.0,3.0,4.0,5.0,7
377,5021191,1,1,1,0,112500.0,0,4,1,1,-15172,-2374,1,0,1,0,14,2.0,9.0,1.0,5.0,10
378,5021192,0,0,0,0,225000.0,2,1,3,5,-10517,-1801,1,0,0,0,3,1.0,14.0,0.0,5.071428571428571,14
379,5021207,1,0,1,0,171000.0,1,1,0,1,-18680,365243,1,0,0,0,17,2.0,22.0,0.0,5.181818181818182,22
380,5021208,1,1,1,1,225000.0,4,4,1,1,-13621,-1127,1,0,0,0,4,3.0,10.0,1.0,5.0,11
381,5021212,1,1,1,1,225000.0,2,1,1,1,-12763,-2255,1,0,1,0,3,3.0,10.0,1.0,5.0,11
382,5021219,1,1,0,0,310500.0,4,1,3,1,-9930,-674,1,0,0,0,8,1.0,14.0,0.0,5.428571428571429,14
383,5021228,0,0,1,2,112500.0,4,1,0,1,-10881,-122,1,0,0,0,14,4.0,39.0,0.0,5.384615384615385,39
384,5021231,0,0,1,1,225000.0,4,1,0,1,-10604,-2374,1,0,0,0,14,3.0,33.0,2.0,4.96969696969697,35
385,5021234,0,0,1,1,67500.0,0,1,1,1,-12450,-1466,1,0,0,0,8,3.0,28.0,1.0,5.821428571428571,29
386,5021237,0,0,1,0,135000.0,1,1,1,1,-22747,365243,1,0,0,0,17,2.0,7.0,1.0,4.857142857142857,8
387,5021250,0,0,1,0,157500.0,4,4,1,1,-18456,-6791,1,0,0,0,10,2.0,35.0,1.0,5.828571428571428,36
388,5021263,0,0,0,0,135000.0,4,4,3,1,-19121,-735,1,0,0,0,14,1.0,10.0,0.0,5.0,10
389,5021264,0,0,0,0,135000.0,4,2,3,4,-11448,-1982,1,0,0,0,0,1.0,33.0,0.0,5.727272727272728,33
390,5021273,1,1,1,0,110250.0,4,1,3,1,-14129,-5758,1,0,0,0,17,1.0,44.0,0.0,5.7727272727272725,44
391,5021283,0,0,1,1,157500.0,4,4,1,1,-15594,-705,1,0,0,0,2,3.0,57.0,0.0,5.842105263157895,57
392,5021284,0,0,1,2,135000.0,1,4,1,1,-22087,365243,1,0,0,0,17,4.0,29.0,0.0,5.827586206896552,29
393,5021291,0,1,1,1,180000.0,0,1,1,1,-11901,-183,1,0,0,1,3,3.0,4.0,1.0,5.0,5
394,5021302,1,0,0,1,472500.0,0,1,1,5,-8907,-913,1,0,0,1,17,3.0,11.0,4.0,5.818181818181818,15
395,5021328,0,0,1,0,90000.0,2,1,1,1,-17767,-3804,1,0,0,0,2,2.0,29.0,1.0,5.413793103448276,30
396,5021339,1,1,1,3,270000.0,4,1,1,1,-15174,-582,1,0,0,0,17,5.0,41.0,0.0,5.926829268292683,41
397,5021344,1,0,1,0,112500.0,4,4,0,1,-14940,-1644,1,0,0,0,8,2.0,12.0,0.0,5.0,12
398,5021346,0,1,1,0,315000.0,4,4,0,1,-14172,-2131,1,0,0,0,14,2.0,8.0,0.0,4.875,8
399,5021347,0,0,0,0,67500.0,4,4,1,2,-11448,-1066,1,1,1,0,17,2.0,18.0,0.0,5.777777777777778,18
400,5021350,1,1,0,0,225000.0,4,4,1,1,-19972,-6610,1,0,0,0,8,2.0,12.0,12.0,5.0,24
401,5021354,0,0,1,2,67500.0,2,2,1,5,-13259,-213,1,0,0,0,3,4.0,3.0,0.0,5.0,3
402,5021365,1,0,1,0,270000.0,0,4,1,1,-18454,-7518,1,0,0,0,4,2.0,20.0,1.0,5.55,21
403,5021370,0,0,1,0,247500.0,4,1,1,1,-22100,-578,1,0,0,1,10,2.0,22.0,0.0,5.727272727272728,22
404,5021382,0,0,1,1,121500.0,4,1,1,1,-11007,-762,1,0,0,0,17,3.0,29.0,1.0,5.758620689655173,30
405,5021393,0,0,1,0,189000.0,1,2,4,1,-21845,365243,1,0,0,0,17,1.0,8.0,1.0,5.5,9
406,5021410,0,0,1,0,270000.0,4,4,1,1,-20066,-3988,1,1,1,0,12,2.0,48.0,6.0,5.729166666666667,54
407,5021425,0,1,1,0,225000.0,1,4,1,1,-21982,365243,1,0,1,0,17,2.0,11.0,6.0,5.363636363636363,17
408,5021429,0,0,1,0,126000.0,0,1,3,1,-18907,-2470,1,0,0,0,14,1.0,50.0,1.0,5.9,51
409,5021434,1,0,1,1,270000.0,2,4,1,1,-17110,-370,1,0,0,0,8,3.0,29.0,0.0,5.758620689655173,29
410,5021436,1,0,1,1,135000.0,4,4,1,1,-9547,-1340,1,0,0,0,4,3.0,4.0,2.0,5.0,6
411,5021444,0,0,1,0,121500.0,4,4,1,5,-13315,-5204,1,1,1,0,3,2.0,23.0,1.0,4.826086956521739,24
412,5021448,0,0,1,0,196650.0,0,4,1,1,-21415,-2744,1,0,0,0,1,2.0,16.0,1.0,5.0,17
413,5021451,0,0,1,0,202500.0,1,1,1,1,-21148,365243,1,0,1,0,17,2.0,8.0,13.0,5.0,21
414,5021455,0,0,1,0,81000.0,4,4,1,1,-19040,-1070,1,1,1,0,14,2.0,9.0,0.0,5.888888888888889,9
415,5021458,0,1,0,1,225000.0,4,1,0,1,-11501,-735,1,0,0,0,3,3.0,14.0,16.0,5.0,30
416,5021464,0,1,1,1,166500.0,4,1,1,1,-11782,-705,1,0,0,0,3,3.0,8.0,2.0,5.0,10
417,5021466,0,0,1,0,90000.0,0,4,1,1,-8378,-370,1,0,0,0,3,2.0,8.0,0.0,5.375,8
418,5021471,0,0,1,0,157500.0,1,4,1,1,-20407,365243,1,0,1,0,17,2.0,6.0,3.0,4.833333333333333,9
419,5021474,1,0,1,1,135000.0,4,4,1,1,-10450,-1218,1,0,1,1,8,3.0,16.0,0.0,5.1875,16
420,5021475,0,0,1,0,135000.0,4,4,1,1,-11905,-2470,1,0,1,1,2,2.0,40.0,5.0,4.975,45
